0.0,363
0.00058331354,404
0.00116662708,431
0.00174994062,470
0.00233325416,460
0.0029165677,502
0.00349988124,469
0.00408319478,495
0.00466650832,530
0.00524982186,512
0.0058331354,599
0.0064164489400000005,541
0.00699976248,639
0.00758307602,607
0.00816638956,595
0.0087497031,599
0.00933301664,546
0.00991633018,620
0.01049964372,498
0.01108295726,557
0.0116662708,505
0.012249584340000001,472
0.012832897880000001,543
0.01341621142,436
0.01399952496,493
0.0145828385,384
0.01516615204,443
0.01574946558,463
0.01633277912,326
0.01691609266,544
0.0174994062,416
0.01808271974,496
0.01866603328,483
0.019249346820000002,535
0.01983266036,505
0.020415973900000002,508
0.02099928744,527
0.02158260098,556
0.02216591452,596
0.02274922806,609
0.0233325416,648
0.02391585514,568
0.024499168680000002,588
0.02508248222,565
0.025665795760000002,544
0.0262491093,559
0.02683242284,515
0.02741573638,528
0.02799904992,505
0.028582363460000003,488
0.029165677,476
0.029748990540000003,414
0.03033230408,419
0.030915617620000002,393
0.03149893116,431
0.0320822447,415
0.03266555824,455
0.03324887178,419
0.03383218532,427
0.034415498860000004,472
0.0349988124,441
0.03558212594,565
0.03616543948,609
0.036748753020000004,567
0.03733206656,624
0.0379153801,553
0.038498693640000005,610
0.03908200718,563
0.03966532072,588
0.04024863426,598
0.040831947800000004,587
0.04141526134,561
0.04199857488,581
0.042581888420000005,556
0.04316520196,513
0.0437485155,505
0.04433182904,501
0.044915142580000005,476
0.04549845612,482
0.04608176966,406
0.0466650832,418
0.047248396740000004,351
0.04783171028,392
0.04841502382,380
0.048998337360000005,425
0.0495816509,439
0.05016496444,503
0.05074827798,451
0.051331591520000004,501
0.05191490506,526
0.0524982186,525
0.053081532140000005,564
0.05366484568,592
0.05424815922,620
0.05483147276,620
0.055414786300000005,575
0.05599809984,666
0.05658141338,597
0.057164726920000006,583
0.057748040460000004,574
0.058331354,574
0.05891466754,531
0.059497981080000005,529
0.06008129462,482
0.06066460816,505
0.061247921700000006,517
0.061831235240000004,410
0.06241454878,478
0.06299786232,375
0.06358117586,400
0.0641644894,417
0.06474780294,391
0.06533111648,433
0.06591443002,418
0.06649774356,461
0.06708105710000001,450
0.06766437064,509
0.06824768418,491
0.06883099772000001,518
0.06941431126,568
0.0699976248,575
0.07058093834000001,633
0.07116425188,615
0.07174756542,633
0.07233087896,607
0.0729141925,575
0.07349750604000001,619
0.07408081958,552
0.07466413312,586
0.07524744666000001,552
0.0758307602,561
0.07641407374,550
0.07699738728000001,471
