509	504	499	495	551	546
509	504	499	494	550	545
511	505	499	495	551	547
512	504	499	495	550	549
512	504	499	493	545	550
511	504	499	495	549	547
511	505	499	495	545	549
512	505	499	495	550	545
509	504	499	495	550	545
510	505	499	495	546	547
511	505	499	495	551	550
511	505	499	495	550	550
513	506	500	494	545	548
514	502	498	494	550	546
511	503	498	494	545	549
507	502	497	493	549	544
508	503	497	493	549	545
509	503	497	493	543	547
511	503	498	493	549	543
510	504	498	494	550	546
510	503	498	492	545	547
510	503	498	494	550	544
510	503	498	494	546	548
511	504	498	494	549	544
510	504	498	494	550	546
510	504	499	494	544	547
510	505	499	495	550	544
510	504	499	495	550	549
510	504	499	493	545	548
511	504	498	494	550	546
510	504	498	494	545	549
511	504	499	493	544	547
510	502	497	493	549	546
509	503	498	493	544	547
510	505	499	494	550	544
512	505	499	495	550	547
511	505	499	494	545	547
511	505	499	495	551	546
511	505	499	495	545	547
511	504	498	494	549	545
517	501	497	493	549	546
510	502	497	493	543	547
505	500	496	492	548	543
510	503	497	492	549	546
509	503	497	492	544	546
510	503	497	493	549	543
510	503	497	493	545	546
512	504	498	493	549	543
511	501	497	493	549	543
509	503	497	493	544	546
512	504	498	493	549	546
511	504	499	494	550	546
510	505	499	493	545	547
510	505	499	495	550	544
510	505	500	495	547	549
510	504	499	495	550	545
511	502	497	494	550	546
510	503	497	493	544	547
511	504	498	494	549	545
512	504	499	494	549	549
510	504	499	493	544	547
509	504	499	494	550	544
512	504	499	494	546	547
511	505	499	495	550	544
510	502	497	494	550	546
511	504	498	494	544	547
511	504	498	494	550	546
515	501	497	493	548	548
511	504	498	494	549	547
507	505	499	493	544	548
512	505	499	494	545	547
510	505	499	494	545	547
510	502	497	494	550	544
509	503	497	493	545	547
511	503	498	493	550	544
510	504	498	494	550	548
511	504	499	493	544	547
511	505	499	495	550	546
511	505	500	495	545	549
511	505	499	495	549	544
510	502	497	494	550	546
509	503	498	494	544	547
511	503	498	494	549	544
512	504	498	494	550	548
512	505	499	493	544	547
512	505	499	495	550	544
511	506	500	495	546	549
510	506	500	495	550	545
510	502	498	494	550	546
510	503	498	494	544	547
512	503	498	494	549	546
512	504	498	494	549	549
512	505	499	495	549	547
511	505	499	495	550	544
511	503	498	494	546	547
511	504	498	494	550	544
508	500	496	492	549	545
509	503	497	493	543	546
505	499	495	491	548	544
511	502	496	492	547	545
507	500	495	490	542	545
512	503	496	492	548	542
507	503	497	492	544	545
512	505	499	494	549	543
510	503	498	494	549	543
509	504	498	494	544	546
512	505	499	493	545	546
512	505	499	495	550	547
512	505	500	494	545	547
511	505	500	495	551	544
512	506	500	496	547	549
511	505	499	495	550	545
511	502	498	494	550	546
508	503	498	494	544	547
510	504	498	494	549	545
511	504	498	494	549	548
511	504	498	493	544	547
511	504	499	494	549	544
510	504	499	494	546	546
511	507	500	495	551	544
511	502	498	494	550	544
512	500	496	493	544	546
510	502	497	493	549	545
506	503	497	493	548	548
512	504	498	492	543	546
510	504	498	494	549	543
511	504	498	494	545	546
511	504	498	494	550	543
511	502	497	493	549	543
508	504	498	493	544	546
510	504	499	494	550	545
512	504	499	494	549	547
511	504	499	493	545	547
511	503	498	494	550	545
511	504	498	494	545	547
510	504	498	494	549	544
511	501	497	493	549	545
508	503	497	493	543	546
511	505	498	494	549	543
510	504	499	494	550	546
511	503	498	493	545	546
512	504	498	494	550	544
511	504	499	494	546	548
512	505	499	495	549	547
513	502	497	494	549	545
509	504	498	494	544	547
510	508	501	496	550	544
511	507	501	496	551	547
508	502	498	494	545	547
513	504	499	495	550	546
506	499	496	492	544	548
512	503	497	493	548	543
505	500	495	492	548	544
508	503	497	492	542	545
506	501	496	492	548	542
511	504	498	493	548	545
506	502	497	492	544	545
511	504	498	493	549	543
511	505	499	494	545	546
513	505	499	494	550	543
512	502	497	494	549	543
508	503	498	494	544	546
511	505	499	494	550	545
511	505	499	495	549	547
511	505	500	494	545	547
510	505	499	495	550	546
511	505	499	495	545	547
512	505	499	495	550	544
513	502	498	494	550	545
506	504	498	494	544	547
512	505	499	494	550	545
513	506	500	495	549	548
510	505	500	494	544	547
510	507	501	496	550	546
510	506	501	496	546	548
508	503	498	495	550	544
513	501	497	494	550	546
507	498	494	491	543	546
513	503	497	492	548	544
512	505	499	493	548	547
510	505	499	493	543	546
510	504	499	494	549	543
509	504	499	494	545	546
511	504	498	494	550	546
511	502	497	493	549	543
508	504	498	494	544	546
511	504	498	494	549	545
511	504	498	494	549	546
510	504	499	493	544	546
511	505	499	495	550	543
511	506	500	495	546	547
511	505	500	495	551	544
512	502	498	494	550	546
509	504	499	494	544	547
512	505	499	495	550	546
513	505	499	495	549	549
512	505	500	494	544	547
511	505	499	495	550	546
510	505	500	495	545	547
510	504	499	495	550	544
510	504	499	495	550	546
507	503	498	494	544	547
508	500	497	492	544	548
511	503	497	493	548	548
510	503	497	492	543	546
512	504	498	493	548	543
504	500	496	492	544	545
512	504	497	493	549	543
505	500	496	492	548	542
507	503	497	492	543	545
506	501	496	492	548	542
514	504	498	493	548	545
511	504	498	492	544	545
512	504	498	494	549	543
512	505	499	494	545	546
511	505	499	495	550	543
511	503	498	494	550	543
506	503	498	494	544	546
512	504	498	494	550	545
511	504	499	494	549	548
510	504	499	493	544	547
511	504	499	495	549	545
511	504	499	495	545	547
510	506	500	495	550	544
511	504	499	495	550	544
507	504	499	495	545	547
512	504	499	495	550	546
512	503	498	494	549	548
511	504	498	494	549	547
507	500	496	492	548	545
511	503	498	492	543	543
506	501	496	492	548	542
513	502	497	492	548	542
506	503	497	493	543	545
510	503	498	493	549	542
505	503	498	493	549	545
512	504	498	494	549	546
511	504	498	494	549	543
512	504	499	494	545	546
511	505	499	493	545	546
511	503	498	494	550	543
505	503	498	494	544	546
509	504	498	494	549	543
511	504	498	494	549	548
511	503	498	493	543	546
513	504	498	494	549	543
511	504	499	494	545	546
513	505	499	495	550	543
511	504	499	495	550	543
506	504	499	494	545	547
511	505	499	495	550	545
510	504	499	495	549	548
512	505	499	495	549	547
512	504	499	495	550	545
512	502	497	494	544	546
513	504	498	494	549	543
507	501	496	493	549	544
507	504	498	493	543	546
504	500	496	492	548	542
511	503	497	493	548	545
503	500	495	490	543	545
512	503	497	492	548	542
506	500	496	492	544	545
513	504	497	492	548	542
512	503	497	493	548	542
507	503	498	493	543	545
509	505	499	494	549	543
511	505	500	494	545	544
511	505	499	494	545	546
511	505	499	495	550	544
512	506	500	494	545	544
512	505	499	495	550	544
511	505	499	495	550	546
509	504	499	495	544	547
510	505	499	495	550	546
510	504	499	495	549	549
510	504	499	493	544	547
511	504	499	495	549	545
510	504	499	494	545	547
512	504	498	494	549	543
511	504	499	494	550	543
508	505	499	495	545	546
512	506	500	495	550	544
506	501	497	494	550	548
510	504	498	493	544	547
505	500	496	493	549	545
511	503	497	493	544	547
504	499	495	491	547	542
512	503	497	492	548	542
507	503	497	493	543	545
511	504	498	493	549	542
505	504	499	494	549	545
511	504	499	493	544	546
511	504	499	495	550	543
511	505	499	495	546	546
511	505	499	495	550	544
510	504	499	495	550	545
510	504	499	494	544	547
511	504	498	494	549	545
511	505	499	495	549	548
511	506	500	494	544	547
511	506	500	496	550	544
510	505	500	496	546	547
513	506	500	496	551	544
512	505	499	495	545	549
509	504	499	495	544	547
511	504	499	495	550	546
512	505	499	495	549	547
517	502	497	492	544	546
512	505	499	494	549	545
505	501	497	492	543	543
512	504	497	493	549	543
510	504	498	494	549	543
509	503	498	494	544	546
505	499	495	492	548	542
512	503	497	492	548	545
505	502	497	491	543	545
511	504	498	493	548	542
511	506	499	494	545	545
512	506	500	495	550	543
511	504	499	495	550	543
507	503	498	494	544	546
511	503	498	494	549	545
512	504	498	494	549	548
513	505	499	493	543	546
511	505	499	495	549	543
511	505	500	495	546	546
511	506	500	495	550	544
511	506	500	496	550	544
510	504	499	495	545	547
512	504	499	495	550	546
512	504	499	495	549	548
512	505	499	494	544	547
512	505	499	495	549	545
510	505	499	495	545	547
517	502	497	494	549	543
511	504	498	494	549	543
507	500	496	492	543	545
511	503	497	493	548	542
504	499	495	491	548	545
513	502	496	492	548	545
505	500	495	491	547	541
511	503	497	492	543	544
506	501	496	492	548	541
512	504	497	493	548	542
510	503	498	493	543	545
511	504	498	493	549	542
512	504	499	494	549	545
512	504	499	494	549	546
512	504	499	494	549	543
510	504	499	493	544	543
512	506	499	495	550	543
511	505	499	495	550	543
511	504	499	495	545	546
509	504	498	494	550	545
512	504	499	494	549	548
512	504	499	493	543	546
512	504	499	494	549	545
511	504	499	494	544	546
511	505	499	495	549	543
511	506	500	495	550	543
512	504	499	495	545	546
514	502	497	494	549	543
511	503	498	493	544	545
508	500	495	491	542	546
512	503	496	492	548	542
505	499	495	491	543	544
513	503	496	492	547	541
505	501	496	492	547	541
512	502	496	492	542	541
508	503	497	492	548	541
510	504	498	493	548	544
510	504	499	493	544	545
512	504	499	494	549	543
512	504	499	495	545	546
512	504	499	495	550	543
512	505	499	495	550	543
510	502	498	494	544	546
512	505	499	494	550	545
512	506	500	495	549	548
511	505	499	494	544	547
510	504	499	495	550	545
510	504	499	495	545	547
511	504	499	495	550	543
511	504	498	494	549	545
511	502	498	494	543	546
508	503	497	493	549	544
510	507	499	494	548	546
509	506	500	494	544	546
512	501	497	494	549	543
510	503	498	493	544	543
506	503	497	493	549	543
512	503	497	493	549	543
510	501	496	492	543	545
508	503	497	493	548	542
505	501	496	492	548	545
511	503	497	491	543	545
506	503	498	493	548	542
511	504	498	494	544	545
507	504	499	494	549	543
512	505	499	493	544	546
512	502	497	493	544	546
509	503	497	493	549	543
511	505	499	493	544	543
511	505	499	493	544	546
513	505	499	495	550	543
511	505	499	495	546	546
513	505	499	495	550	544
512	504	499	495	550	545
512	501	497	494	543	544
509	503	497	493	549	545
511	505	499	494	548	547
511	505	500	493	543	546
511	505	499	495	549	543
512	509	502	497	546	546
511	507	501	497	551	544
507	503	499	495	550	544
513	500	496	493	544	546
509	498	494	491	548	544
512	503	496	491	547	547
504	500	495	490	541	544
512	503	497	492	547	541
510	504	498	493	544	544
511	504	498	493	548	542
506	503	498	494	549	542
511	501	497	493	543	545
509	503	497	493	548	542
512	505	498	494	549	545
514	506	499	495	549	546
513	505	500	495	550	543
511	506	500	494	545	544
510	505	499	495	550	544
511	504	499	495	550	545
511	501	497	493	543	546
508	503	497	493	548	544
511	503	498	493	548	547
511	504	498	492	543	546
511	504	499	494	544	545
512	505	499	495	545	546
511	505	499	495	550	543
510	504	499	495	550	543
511	500	496	493	544	546
508	502	497	493	548	544
507	500	496	490	542	544
513	503	497	491	542	545
508	500	495	491	547	541
512	504	497	493	544	544
511	505	498	494	548	542
511	505	499	494	549	542
505	500	496	492	543	545
507	503	497	493	548	542
506	503	498	493	548	545
513	504	498	494	549	545
513	505	499	494	549	542
513	506	500	495	545	546
513	506	500	495	550	543
510	505	499	495	550	544
510	501	497	494	544	546
506	502	497	493	549	545
509	503	497	493	548	547
512	503	497	493	547	546
512	504	498	493	548	542
511	504	498	494	544	545
511	505	499	494	549	543
510	505	499	495	549	543
510	502	498	493	549	543
506	502	497	493	549	543
510	503	497	493	549	545
510	502	497	492	543	545
513	503	498	493	548	542
508	503	497	493	544	545
511	505	498	494	549	542
507	505	499	494	549	543
510	502	498	494	544	546
506	503	498	494	549	543
511	504	498	494	549	545
510	503	498	492	544	546
512	504	498	494	549	543
510	504	498	494	545	545
511	504	498	494	549	543
512	504	498	494	549	543
510	502	498	494	544	546
506	503	497	493	549	543
509	503	498	492	544	543
511	504	498	492	544	545
513	504	498	494	549	543
511	504	498	494	545	545
512	504	498	494	549	543
510	504	499	494	549	543
511	502	497	493	544	545
507	503	497	493	549	543
510	504	498	494	549	545
511	504	498	493	544	545
511	504	499	494	549	543
511	503	498	494	545	546
511	503	498	494	549	543
510	504	499	493	544	546
508	501	496	493	543	545
507	503	497	493	548	542
509	504	498	493	549	545
510	504	498	493	544	545
510	504	498	494	549	543
511	504	499	494	545	543
512	504	498	494	549	543
512	504	498	494	549	543
511	502	497	493	544	545
506	503	497	493	549	542
509	504	498	493	549	545
509	504	499	493	544	545
511	504	499	494	549	543
509	504	499	494	545	545
512	504	498	494	549	543
512	503	498	494	549	543
512	502	498	494	544	546
509	504	498	494	549	543
511	506	499	495	549	546
511	505	500	494	545	546
510	505	499	495	550	543
510	504	499	495	546	546
512	504	498	494	550	543
511	504	499	494	549	545
511	501	497	493	543	546
507	502	496	493	548	544
510	503	498	492	542	543
506	501	496	491	542	545
510	503	497	493	548	542
507	503	497	493	544	544
512	503	497	493	548	542
505	500	496	492	548	542
511	501	496	492	542	544
507	502	496	492	547	541
512	505	498	493	548	544
510	504	499	493	543	545
511	505	500	494	544	545
511	505	499	495	545	546
510	504	499	495	550	543
510	504	499	494	545	546
511	502	497	494	544	546
507	503	497	493	549	544
510	503	497	493	548	545
510	504	498	492	543	545
510	505	499	494	549	542
511	505	499	495	545	543
510	505	499	495	550	543
511	505	499	495	550	543
511	503	498	494	544	546
508	503	498	494	549	545
511	504	498	494	548	547
511	505	499	493	543	546
515	502	497	494	548	542
510	504	498	494	545	545
504	501	496	493	548	542
512	503	497	493	548	542
504	501	496	492	543	545
507	502	496	492	548	542
510	503	497	493	548	544
512	504	498	492	543	545
510	505	499	494	549	542
511	505	499	495	545	545
510	505	499	495	549	543
510	504	499	495	549	543
511	503	499	493	549	543
509	503	497	493	549	543
509	503	498	492	544	543
511	504	497	492	543	545
512	504	498	494	549	542
511	504	498	494	545	545
510	505	499	494	549	543
511	505	499	494	549	543
510	504	499	494	544	546
507	503	498	494	544	545
510	503	498	494	549	545
512	504	498	493	544	545
511	505	499	493	544	546
511	504	498	494	545	545
511	505	499	495	549	543
515	502	498	493	544	545
511	503	497	493	544	545
505	499	495	492	548	542
510	502	496	492	547	544
509	502	497	491	542	544
512	503	497	493	548	541
511	504	498	493	544	544
511	505	498	494	549	542
512	505	499	495	549	542
510	505	499	495	544	546
508	503	498	494	549	543
510	504	498	494	549	546
511	504	498	494	549	546
512	504	498	494	549	543
511	504	498	494	545	546
512	504	498	494	549	543
511	505	499	494	549	543
510	505	499	495	544	546
509	504	498	494	549	543
510	504	499	494	549	546
511	504	499	493	544	546
512	504	498	494	549	543
511	504	499	494	544	543
513	506	499	495	550	543
511	505	499	495	550	543
511	505	499	495	545	546
509	504	499	495	550	545
514	501	497	493	548	547
511	504	498	492	543	546
508	500	496	492	548	544
512	503	497	493	543	545
510	504	498	493	548	542
512	504	498	494	548	542
505	501	497	493	543	545
510	503	497	493	548	542
506	503	497	493	548	545
512	504	498	493	548	545
511	504	498	494	549	542
511	504	499	494	545	545
512	504	499	494	549	543
511	504	499	493	544	545
512	505	499	494	544	546
511	504	498	494	549	543
510	505	499	495	549	546
510	505	499	494	544	546
511	504	499	495	549	543
511	504	499	494	545	546
511	504	498	494	549	543
511	504	498	494	549	543
511	505	499	494	544	546
510	503	498	494	549	543
509	504	498	494	549	546
511	505	498	494	549	546
511	505	499	494	544	546
510	501	496	493	544	545
512	504	497	493	548	542
508	499	495	492	547	542
512	503	497	492	543	544
505	500	495	491	547	541
509	503	497	492	547	542
512	505	498	492	543	544
511	504	499	494	548	542
509	504	499	494	545	545
511	504	499	494	549	542
510	504	499	494	549	543
511	504	499	494	544	546
513	504	498	494	549	543
510	504	499	494	549	545
511	505	499	494	544	546
511	505	499	495	550	543
512	506	500	496	546	546
511	506	500	496	550	544
512	505	500	495	550	545
512	505	499	495	544	547
513	503	498	494	549	545
511	503	498	494	548	548
511	505	499	493	543	546
511	505	499	495	549	543
511	505	500	495	545	546
511	508	501	496	550	543
511	506	501	495	545	547
510	501	497	494	544	546
513	501	496	493	549	544
507	501	496	492	547	545
510	503	497	491	543	545
503	500	495	492	547	541
510	503	497	492	543	544
506	501	496	492	547	541
512	503	497	492	547	541
506	503	498	493	543	544
512	502	498	492	543	544
510	503	497	493	548	544
512	504	498	494	548	545
511	505	500	493	544	545
510	505	499	495	545	545
510	504	498	494	549	543
512	504	498	494	549	543
509	504	498	494	544	546
510	501	496	493	548	542
510	502	497	493	548	543
510	503	497	492	543	545
511	503	497	493	548	542
510	504	498	494	544	545
514	506	499	495	549	542
513	506	500	495	549	543
511	506	500	496	545	546
512	501	497	494	549	543
509	503	497	493	549	545
509	500	496	492	548	545
512	503	497	493	548	542
505	500	495	491	543	544
513	504	497	492	547	541
505	501	496	492	547	541
511	504	497	493	543	544
507	500	496	492	547	541
509	502	496	492	547	544
510	504	498	492	543	544
511	504	498	493	548	542
512	505	499	493	544	542
511	505	499	495	549	542
510	505	500	494	544	545
512	505	499	495	544	546
511	501	497	493	549	543
510	503	497	493	548	545
511	503	498	492	543	545
511	503	498	493	548	542
512	504	499	494	544	545
513	507	500	495	549	543
511	506	500	496	550	543
510	507	501	496	545	546
511	502	499	494	545	546
509	503	498	494	549	548
512	504	498	494	548	546
511	505	499	493	544	545
512	506	499	495	545	546
508	502	497	494	549	543
511	504	498	494	549	543
505	503	498	494	544	545
511	501	496	493	548	542
504	499	494	491	547	544
511	502	496	492	547	544
506	500	495	491	547	541
512	504	497	492	543	544
513	505	498	493	548	541
511	504	498	494	548	542
510	505	499	494	544	545
510	502	497	494	549	542
508	504	498	494	549	545
511	504	498	494	549	545
512	504	498	494	549	542
511	504	499	494	545	545
512	505	499	495	549	543
512	505	499	495	549	543
511	504	499	495	544	546
511	501	497	493	549	543
507	504	498	493	544	543
510	504	498	493	544	545
512	505	499	494	549	543
511	504	499	495	545	545
512	505	499	495	549	543
512	503	498	494	549	543
511	504	498	494	544	546
507	502	497	493	548	542
508	504	498	494	549	545
504	500	496	491	543	545
511	504	497	493	548	542
511	504	498	493	544	545
512	505	499	494	549	542
512	504	499	494	549	542
510	503	498	494	544	545
510	500	496	493	548	542
506	502	497	493	548	544
510	504	498	492	543	545
510	504	499	493	543	545
511	504	498	494	544	545
511	505	499	494	549	542
511	505	499	495	549	543
512	504	499	495	544	546
511	501	497	493	549	543
506	503	497	493	548	545
510	504	498	494	549	545
512	505	498	494	549	542
510	504	499	494	545	545
511	505	499	494	549	542
510	504	499	494	549	543
511	504	499	494	544	545
511	501	497	492	544	545
506	500	495	492	548	545
510	503	497	491	543	544
506	502	496	492	547	541
510	503	497	493	543	544
510	504	498	493	548	541
512	504	498	494	548	544
511	503	498	494	543	545
512	501	497	493	548	542
507	503	497	493	548	544
512	504	498	493	543	545
513	505	499	494	549	542
512	505	499	495	545	545
511	505	499	495	549	543
510	504	499	495	549	543
512	505	499	495	544	546
511	502	498	494	549	543
508	504	498	494	549	545
512	505	499	493	544	545
511	505	499	495	549	543
511	505	500	495	545	546
512	506	500	496	550	543
511	505	500	495	550	543
512	504	499	495	545	546
511	502	498	494	549	545
507	502	497	493	548	547
510	503	498	492	542	545
510	503	498	493	543	545
512	502	497	493	544	545
511	504	498	493	548	542
507	501	496	492	548	542
511	503	497	493	543	545
510	502	497	493	548	542
506	502	497	493	548	544
505	500	495	492	547	544
513	503	497	492	547	541
506	502	497	492	543	544
511	504	498	492	543	544
505	504	498	494	548	542
512	505	499	494	543	545
511	502	498	492	543	545
506	502	497	493	548	545
511	504	498	492	543	545
511	504	498	494	548	542
512	505	499	495	545	545
511	505	499	495	549	543
512	505	500	495	550	546
511	505	500	495	545	546
512	503	499	495	550	543
508	503	498	494	549	547
511	504	498	493	543	546
512	504	499	494	549	544
512	505	499	495	544	546
511	505	499	495	549	543
511	505	499	495	549	543
515	502	497	494	544	546
511	502	497	493	548	542
506	499	495	492	547	544
509	502	496	490	542	544
505	499	494	490	546	541
512	503	496	491	543	543
505	501	496	491	547	540
510	504	497	492	547	541
507	502	497	493	542	544
512	503	497	493	548	541
506	504	499	493	543	542
511	504	498	493	543	545
511	505	499	493	544	545
512	505	499	495	545	545
513	506	499	495	549	543
511	505	499	495	549	543
511	505	500	495	544	546
510	504	499	495	549	543
507	504	499	495	549	546
510	504	499	493	544	546
511	505	499	495	549	543
511	504	499	495	545	545
512	505	500	494	544	546
512	506	499	495	549	543
511	505	499	495	544	546
511	503	499	494	544	546
507	504	498	494	549	546
516	502	497	493	549	545
511	503	497	493	548	542
507	500	495	492	543	544
514	504	497	492	548	541
506	500	495	491	547	541
512	503	497	492	542	544
506	500	496	492	547	541
507	502	497	492	547	544
508	503	497	492	547	544
511	503	497	493	547	541
511	504	498	493	544	544
513	504	498	494	548	542
513	505	499	494	549	542
511	505	499	495	544	545
513	504	499	495	549	543
507	504	499	495	549	545
511	506	499	495	550	546
511	506	500	496	550	543
512	505	500	496	546	546
511	504	499	495	550	545
512	504	498	493	544	548
511	504	498	494	543	546
512	504	499	494	549	544
508	506	500	495	548	546
510	506	500	494	544	546
512	506	500	496	550	543
511	505	500	496	546	546
512	502	498	494	549	543
511	503	498	494	549	545
506	502	497	493	543	546
511	503	497	493	548	542
506	503	497	493	548	545
509	504	498	492	543	545
510	504	498	494	548	542
509	504	498	494	544	545
510	504	498	494	549	542
510	504	499	494	549	542
511	504	499	494	544	545
510	504	499	493	544	545
508	503	498	494	549	545
510	505	499	495	549	545
511	505	499	495	549	543
510	505	499	495	545	546
511	505	499	495	549	543
512	505	499	495	549	543
511	504	499	495	544	546
512	504	499	495	549	543
510	504	499	495	549	546
510	504	499	494	550	543
514	506	499	494	549	543
510	506	500	495	545	546
511	505	500	494	545	548
511	507	500	496	549	544
512	505	500	496	545	546
514	502	498	494	549	543
511	502	497	494	549	545
509	499	495	491	543	545
512	503	497	492	548	544
504	500	495	491	543	544
512	504	497	492	547	541
